"Edo","Nombre_Indicador","Fecha","Indicador","Limite_Inferior","Limite_Superior","sd","año"
"Aguascalientes","Otra causa de no residencia en el domicilio de registro",2011-01-01,0.12088,0,0.2893028,0.1446514,2011
"Aguascalientes","Causa de no residencia no especificada",2011-01-01,2.95198,1.6344092,4.2695508,1.3175708,2011
"Aguascalientes","Error en la sección del registro electoral",2011-01-01,0.11066,0,0.32724,0.16362,2011
"Aguascalientes","Domicilios no localizados de los ciudadanos con registro electoral",2011-01-01,0.29933,0,0.7179468,0.3589734,2011
"Aguascalientes","Ciudadanos no reconocidos con registro electoral",2011-01-01,3.24247,1.9350912,4.5498488,1.3073788,2011
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2011-01-01,2.62338,1.3674512,3.8793088,1.2559288,2011
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es predio no habitado",2011-01-01,0.3286,0,0.6885932,0.3442966,2011
"Aguascalientes","Residentes en la sección de registro",2012-01-01,82.27829,78.72368,85.8329,3.55461,2012
"Aguascalientes","Residentes en el domicilio de registro",2012-01-01,71.96005,68.89075,75.02935,3.0693,2012
"Aguascalientes","Cambio de domicilio no reportado",2012-01-01,26.28025,23.26338,29.29712,3.01687,2012
"Aguascalientes","Cambio de domicilio no reportado al mismo municipio",2012-01-01,12.85936,10.33929,15.37942,2.520065,2012
"Aguascalientes","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2012-01-01,1.5859,0.5192,2.6526,1.0667,2012
"Aguascalientes","Cambio de domicilio no reportado a otro estado",2012-01-01,2.19204,1.10213,3.28195,1.08991,2012
"Aguascalientes","Cambio de domicilio no reportado a otro país",2012-01-01,2.96465,1.57779,4.35151,1.38686,2012
"Aguascalientes","Destino del cambio no especificado",2012-01-01,6.67831,4.85149,8.50512,1.826815,2012
"Aguascalientes","Fallecidos con registro electoral",2012-01-01,0.18193,0,0.53998,0.26999,2012
"Aguascalientes","Reconocidos que no han vivido en el domicilio",2012-01-01,0.2347,0,0.5314,0.2657,2012
"Aguascalientes","Suspendidos de sus derechos politicos",2012-01-01,0,0,0,0,2012
"Aguascalientes","Residentes con domicilio mal ubicado",2012-01-01,0,0,0,0,2012
"Aguascalientes","Otra causa de no residencia en el domicilio de registro",2012-01-01,0.02501,0,0.0741,0.03705,2012
"Aguascalientes","Causa de no residencia no especificada",2012-01-01,1.31806,0.49866,2.13745,0.819395,2012
"Aguascalientes","Error en la sección del registro electoral",2012-01-01,0,0,0,0,2012
"Aguascalientes","Domicilios no localizados de los ciudadanos con registro electoral",2012-01-01,0,0,0,0,2012
"Aguascalientes","Ciudadanos no reconocidos con registro electoral",2012-01-01,1.31806,0.49866,2.13745,0.819395,2012
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2012-01-01,0.98187,0.3862,1.57753,0.595665,2012
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es predio no habitado",2012-01-01,0.33619,0,0.67737,0.338685,2012
"Aguascalientes","Residentes en la sección de registro",2014-01-01,86.83108,83.50089,90.16126,3.330185,2014
"Aguascalientes","Residentes en el domicilio de registro",2014-01-01,77.62574,73.72953,81.52195,3.89621,2014
"Aguascalientes","Cambio de domicilio no reportado",2014-01-01,19.76451,16.23101,23.29802,3.533505,2014
"Aguascalientes","Cambio de domicilio no reportado al mismo municipio",2014-01-01,10.41326,8.4416,12.38492,1.97166,2014
"Aguascalientes","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2014-01-01,1.94103,0.95427,2.9278,0.986765,2014
"Aguascalientes","Cambio de domicilio no reportado a otro estado",2014-01-01,0.55266,0.10214,1.00318,0.45052,2014
"Aguascalientes","Cambio de domicilio no reportado a otro país",2014-01-01,2.18966,1.08457,3.29474,1.105085,2014
"Aguascalientes","Destino del cambio no especificado",2014-01-01,4.66789,2.42818,6.90761,2.239715,2014
"Aguascalientes","Fallecidos con registro electoral",2014-01-01,0.14377,0,0.34619,0.173095,2014
"Aguascalientes","Reconocidos que no han vivido en el domicilio",2014-01-01,0.08648,0,0.25613,0.128065,2014
"Aguascalientes","Suspendidos de sus derechos politicos",2014-01-01,0,0,0,0,2014
"Aguascalientes","Residentes con domicilio mal ubicado",2014-01-01,0.06528,0,0.19317,0.096585,2014
"Aguascalientes","Otra causa de no residencia en el domicilio de registro",2014-01-01,0.16459,0,0.48673,0.243365,2014
"Aguascalientes","Causa de no residencia no especificada",2014-01-01,2.14962,0.82931,3.46992,1.320305,2014
"Aguascalientes","Error en la sección del registro electoral",2014-01-01,0.06528,0,0.19317,0.096585,2014
"Aguascalientes","Domicilios no localizados de los ciudadanos con registro electoral",2014-01-01,0,0,0,0,2014
"Aguascalientes","Ciudadanos no reconocidos con registro electoral",2014-01-01,2.14962,0.82931,3.46992,1.320305,2014
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2014-01-01,1.57829,0.51007,2.6465,1.068215,2014
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es predio no habitado",2014-01-01,0.57133,0.00391,1.13875,0.56742,2014
"Aguascalientes","Residentes en la sección de registro",2015-01-01,86.83108,83.50089,90.16126,3.330185,2015
"Aguascalientes","Residentes en el domicilio de registro",2015-01-01,77.62574,73.72953,81.52195,3.89621,2015
"Aguascalientes","Cambio de domicilio no reportado",2015-01-01,19.76451,16.23101,23.29802,3.533505,2015
"Aguascalientes","Cambio de domicilio no reportado al mismo municipio",2015-01-01,10.41326,8.4416,12.38492,1.97166,2015
"Aguascalientes","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2015-01-01,1.94103,0.95427,2.9278,0.986765,2015
"Aguascalientes","Cambio de domicilio no reportado a otro estado",2015-01-01,0.55266,0.10214,1.00318,0.45052,2015
"Aguascalientes","Cambio de domicilio no reportado a otro país",2015-01-01,2.18966,1.08457,3.29474,1.105085,2015
"Aguascalientes","Destino del cambio no especificado",2015-01-01,4.66789,2.42818,6.90761,2.239715,2015
"Aguascalientes","Fallecidos con registro electoral",2015-01-01,0.14377,0,0.34619,0.173095,2015
"Aguascalientes","Reconocidos que no han vivido en el domicilio",2015-01-01,0.08648,0,0.25613,0.128065,2015
"Aguascalientes","Suspendidos de sus derechos politicos",2015-01-01,0,0,0,0,2015
"Aguascalientes","Residentes con domicilio mal ubicado",2015-01-01,0.06528,0,0.19317,0.096585,2015
"Aguascalientes","Otra causa de no residencia en el domicilio de registro",2015-01-01,0.16459,0,0.48673,0.243365,2015
"Aguascalientes","Causa de no residencia no especificada",2015-01-01,2.14962,0.82931,3.46992,1.320305,2015
"Aguascalientes","Error en la sección del registro electoral",2015-01-01,0.06528,0,0.19317,0.096585,2015
"Aguascalientes","Domicilios no localizados de los ciudadanos con registro electoral",2015-01-01,0,0,0,0,2015
"Aguascalientes","Ciudadanos no reconocidos con registro electoral",2015-01-01,2.14962,0.82931,3.46992,1.320305,2015
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2015-01-01,1.57829,0.51007,2.6465,1.068215,2015
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es predio no habitado",2015-01-01,0.57133,0.00391,1.13875,0.56742,2015
"Aguascalientes","Residentes en la sección de registro",2017-01-01,83.89615,81.00987,86.78243,2.88628,2017
"Aguascalientes","Residentes en el domicilio de registro",2017-01-01,77.77096,74.69778,80.84413,3.07317500000001,2017
"Aguascalientes","Cambio de domicilio no reportado",2017-01-01,21.14,18.13382,24.14618,3.00618,2017
"Aguascalientes","Cambio de domicilio no reportado al mismo municipio",2017-01-01,9.99517,7.76451,12.22583,2.23066,2017
"Aguascalientes","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2017-01-01,1.62703,0.78666,2.4674,0.84037,2017
"Aguascalientes","Cambio de domicilio no reportado a otro estado",2017-01-01,1.45157,0.77557,2.12756,0.675995,2017
"Aguascalientes","Cambio de domicilio no reportado a otro país",2017-01-01,3.76407,1.98869,5.53945,1.77538,2017
"Aguascalientes","Destino del cambio no especificado",2017-01-01,4.30216,2.84175,5.76257,1.46041,2017
"Aguascalientes","Fallecidos con registro electoral",2017-01-01,0.38048,0.05782,0.70315,0.322665,2017
"Aguascalientes","Reconocidos que no han vivido en el domicilio",2017-01-01,0.32837,0.04232,0.61442,0.28605,2017
"Aguascalientes","Suspendidos de sus derechos politicos",2017-01-01,0,0,0,0,2017
"Aguascalientes","Residentes con domicilio mal ubicado",2017-01-01,0.12721,0,0.30445,0.152225,2017
"Aguascalientes","Otra causa de no residencia en el domicilio de registro",2017-01-01,0.25298,0,0.61344,0.30672,2017
"Aguascalientes","Causa de no residencia no especificada",2017-01-01,0,0,0,0,2017
"Aguascalientes","Error en la sección del registro electoral",2017-01-01,0.17737,0,0.38006,0.19003,2017
"Aguascalientes","Domicilios no localizados de los ciudadanos con registro electoral",2017-01-01,0,0,0,0,2017
"Aguascalientes","Ciudadanos no reconocidos con registro electoral",2017-01-01,0,0,0,0,2017
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2017-01-01,0,0,0,0,2017
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es predio no habitado",2017-01-01,0,0,0,0,2017
"Aguascalientes","Residentes en la sección de registro",2018-01-01,84.08635,81.66905,86.50366,2.417305,2018
"Aguascalientes","Residentes en el domicilio de registro",2018-01-01,78.4132,75.73316,81.09325,2.680045,2018
"Aguascalientes","Cambio de domicilio no reportado",2018-01-01,19.33087,16.71169,21.95004,2.619175,2018
"Aguascalientes","Cambio de domicilio no reportado al mismo municipio",2018-01-01,10.78155,8.97803,12.58507,1.80352,2018
"Aguascalientes","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2018-01-01,1.00998,0.52095,1.49901,0.48903,2018
"Aguascalientes","Cambio de domicilio no reportado a otro estado",2018-01-01,1.03699,0.55804,1.51595,0.478955,2018
"Aguascalientes","Cambio de domicilio no reportado a otro país",2018-01-01,2.36138,1.36477,3.35798,0.996605,2018
"Aguascalientes","Destino del cambio no especificado",2018-01-01,4.14097,2.77061,5.51132,1.370355,2018
"Aguascalientes","Fallecidos con registro electoral",2018-01-01,0.22556,0.00789,0.44324,0.217675,2018
"Aguascalientes","Reconocidos que no han vivido en el domicilio",2018-01-01,0.54167,0.20602,0.87732,0.33565,2018
"Aguascalientes","Suspendidos de sus derechos politicos",2018-01-01,0,0,0,0,2018
"Aguascalientes","Residentes con domicilio mal ubicado",2018-01-01,0.07861,0,0.23269,0.116345,2018
"Aguascalientes","Otra causa de no residencia en el domicilio de registro",2018-01-01,0.54011,0.15836,0.92187,0.381755,2018
"Aguascalientes","Causa de no residencia no especificada",2018-01-01,0.78743,0.11526,1.4596,0.67217,2018
"Aguascalientes","Error en la sección del registro electoral",2018-01-01,0.07861,0,0.23269,0.116345,2018
"Aguascalientes","Domicilios no localizados de los ciudadanos con registro electoral",2018-01-01,0,0,0,0,2018
"Aguascalientes","Ciudadanos no reconocidos con registro electoral",2018-01-01,0.78743,0.11526,1.4596,0.67217,2018
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2018-01-01,0.63553,0.02471,1.24635,0.61082,2018
"Aguascalientes","Ciudadanos no reconocidos y el domicilio es predio no habitado",2018-01-01,0.15189,0,0.3516,0.1758,2018
"Baja California","Residentes en la sección de registro",2005-01-01,75.354,72.84667,77.86133,2.50733,2005
"Baja California","Residentes en el domicilio de registro",2005-01-01,64.4611,61.9858944,66.9363056,2.4752056,2005
"Baja California","Cambio de domicilio no reportado",2005-01-01,31.0406,28.6935,33.3877,2.3471,2005
"Baja California","Cambio de domicilio no reportado al mismo municipio",2005-01-01,14.1667,12.37953868,15.95386132,1.78716132,2005
"Baja California","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2005-01-01,1.42904,0.9297398,1.9283402,0.4993002,2005
"Baja California","Cambio de domicilio no reportado a otro estado",2005-01-01,3.07067,2.14055984,4.00078016,0.93011016,2005
"Baja California","Cambio de domicilio no reportado a otro país",2005-01-01,4.80599,3.72463056,5.88734944,1.08135944,2005
"Baja California","Destino del cambio no especificado",2005-01-01,7.56819,6.10979124,9.02658876,1.45839876,2005
"Baja California","Fallecidos con registro electoral",2005-01-01,0.852732,0.54072548,1.16473852,0.31200652,2005
"Baja California","Reconocidos que no han vivido en el domicilio",2005-01-01,0.383846,0.15257384,0.61511816,0.23127216,2005
"Baja California","Error en la sección del registro electoral",2005-01-01,1.56159,0.81553756,2.30764244,0.74605244,2005
"Baja California","Domicilios no localizados de los ciudadanos con registro electoral",2005-01-01,1.19155,0.81503792,1.56806208,0.37651208,2005
"Baja California","Ciudadanos no reconocidos con registro electoral",2005-01-01,4.84567,3.95546544,5.73587456,0.89020456,2005
"Baja California","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2005-01-01,3.24286,2.400305,4.085415,0.842555,2005
"Baja California","Ciudadanos no reconocidos y el domicilio es predio no habitado",2005-01-01,0.454987,0.22632164,0.68365236,0.22866536,2005
"Baja California","Residentes en la sección de registro",2006-01-01,72.1709,70.095554,74.246246,2.075346,2006
"Baja California","Residentes en el domicilio de registro",2006-01-01,60.31454,58.052602,62.576478,2.261938,2006
"Baja California","Cambio de domicilio no reportado",2006-01-01,33.97824,31.9323528,36.0241272,2.0458872,2006
"Baja California","Cambio de domicilio no reportado al mismo municipio",2006-01-01,16.43665,14.2420184,18.6312816,2.1946316,2006
"Baja California","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2006-01-01,1.32502,0.8147732,1.8352668,0.5102468,2006
"Baja California","Cambio de domicilio no reportado a otro estado",2006-01-01,3.35629,2.4476144,4.2649656,0.9086756,2006
"Baja California","Cambio de domicilio no reportado a otro país",2006-01-01,5.96877,4.9100956,7.0274444,1.0586744,2006
"Baja California","Destino del cambio no especificado",2006-01-01,6.89152,5.5074856,8.2755544,1.3840344,2006
"Baja California","Fallecidos con registro electoral",2006-01-01,1.68451,1.0527824,2.3162376,0.6317276,2006
"Baja California","Reconocidos que no han vivido en el domicilio",2006-01-01,0.49947,0.2684252,0.7305148,0.2310448,2006
"Baja California","Error en la sección del registro electoral",2006-01-01,1.36489,0.8247924,1.9049876,0.5400976,2006
"Baja California","Domicilios no localizados de los ciudadanos con registro electoral",2006-01-01,1.57548,0.7372076,2.4137524,0.8382724,2006
"Baja California","Ciudadanos no reconocidos con registro electoral",2006-01-01,5.70492,4.4761372,6.9337028,1.2287828,2006
"Baja California","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2006-01-01,3.69541,2.7042772,4.6865428,0.9911328,2006
"Baja California","Ciudadanos no reconocidos y el domicilio es predio no habitado",2006-01-01,0.7913,0.3934788,1.1891212,0.3978212,2006
"Baja California","Residentes en la sección de registro",2008-01-01,73.32935,68.8915768,77.7671232,4.4377732,2008
"Baja California","Residentes en el domicilio de registro",2008-01-01,63.67752,58.9540964,68.4009436,4.7234236,2008
"Baja California","Cambio de domicilio no reportado",2008-01-01,30.20478,25.530768,34.878792,4.674012,2008
"Baja California","Cambio de domicilio no reportado al mismo municipio",2008-01-01,16.03511,12.8636536,19.2065664,3.1714564,2008
"Baja California","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2008-01-01,0.82584,0.1132232,1.5384568,0.7126168,2008
"Baja California","Cambio de domicilio no reportado a otro estado",2008-01-01,2.5084,1.3293424,3.6874576,1.1790576,2008
"Baja California","Cambio de domicilio no reportado a otro país",2008-01-01,5.3907,3.6458688,7.1355312,1.7448312,2008
"Baja California","Destino del cambio no especificado",2008-01-01,5.44474,3.6271144,7.2623656,1.8176256,2008
"Baja California","Fallecidos con registro electoral",2008-01-01,0.91692,0.315004,1.518836,0.601916,2008
"Baja California","Reconocidos que no han vivido en el domicilio",2008-01-01,0.28662,0,0.6851468,0.3425734,2008
"Baja California","Error en la sección del registro electoral",2008-01-01,2.73552,1.034338,4.436702,1.701182,2008
"Baja California","Domicilios no localizados de los ciudadanos con registro electoral",2008-01-01,0.97362,0.1194128,1.8278272,0.8542072,2008
"Baja California","Ciudadanos no reconocidos con registro electoral",2008-01-01,4.34187,2.5026844,6.1810556,1.8391856,2008
